owner,Sensei,FRG
9HBcYYE2nZ6r2aWksZrnemNSut4KxfUKTdWmi6FfRSKK,1,0
CAovPH2QdGQzZCJUAYz7R61342JRLsxFxRMxMBb8KUro,1,0
AVSFyeDdaVRU2bNpoYZjNZUqtbT2tzTLkP4SRYNMqShu,1,0
FWEo8KgNKQYNit9vGEoFjWEWV1ssTziCyvYHGc29JAWp,1,0
956WH3Kk3EnwAcK3EKptkPHJcMnwNLQ168vtTKA3dNwx,2,0
7uzyXuEu6iFhYk2wYRVzcAWZdzRLeEmuTzmB7HXGHvjD,1,0
Hz8faLyYBmfmzgvkaNTxTdThQGBVsR3PZfeUoZBtNySs,1,0
F9u2ToTQQDYTEzgDEfh9yyfnFuJK9JLZja4M9SyP14mH,1,0
AgDFFLtDGXdXAvWsZjVRXBHcadWQuMxqpy6n8Qd6o5PN,1,0
DuoHVLkUbhRMGu7iJanQMWFYapNH5zDahNYNb6UD7nqw,1,0
AKaJfz5XM2pS6geqiGqwqwBagY4faqA1TG7qqVdipCt1,3,0
5JqXRvD8LZ2B5v1raWrqTcMCMy2NP95NVEzcVCMKDZ2Y,1,0
HyWwuM3FouNeF2zyT6T6AD2tMXURwGvywSivrVowULMB,1,0
7tAHHTTrhoDJCPk6jKeY5dKfozYriu9acG1FJmHS1Api,1,0
6kYrHwoBoD5B3sZEeAw4AjAbJa6mWqJ3Y1wrtpP6LvTf,1,0
ABeuTR32WCNnBmy4UdNWrPGmjFPGB6jdh6mwouaTTd4e,1,0
FWheoNrVPzm2WhZvrpSaEXJY8ANCYF2ywH3mHmkh3yZy,2,0
FD9VcMivtkwC9mgYgno3VfUCtYsa5VCQsbsvsRY56E6Z,1,0
2G8XKMU6juePyx5TrrE6NbPrXTaXp2Je3TBMsxU3QWzj,1,0
FNWogYWjBcxkYBeN6Hs1M7Rqo6HRFxiEWYzNS68LRCKX,1,0
Ly5bySywmxcULJo4ndyumc6gfAYBW4swuqVx8w3bUcc,1,0
ChJaUaPDNm9SyL16c3TFtzxfTaS1ziwDFDbsfjHd3D4T,1,0
4Qn4SJHg7dTurD51pG7LJR8cuoXXF9ukJxwzXjLP79La,1,0
2KkZsxpyha9RaEBfyHAUNBpuoKGnLtUH9Z19FWMMpG7z,1,0
5jnb2Lw4WHf8Ed1ytqCKRPF1p5MYyeQzxPLJagNjyyak,1,0
78MJ7e1nFHgq6EYsFhUmYutbiT98xd66hoAetkf4JqCM,1,0
87nQiCwsztiKNmi23TxhnLzquGQVHFJzBxumPrF1zNiH,1,0
HtapNabFPe8LErPbFFF3u7mC2hpgSPCbSWdrz53MjZAM,1,0
7dfkeRZx2taa2txCbwEUuronywXgrHTVh2T1PBSwURAF,1,0
pNybTr6rzsoPYpfVsZhTyRFHnM85M3oFi42geBfuua5,2,0
G7jL4grLYy8C3VGkRRF9X4iCciTNjq3nT9naWar43pno,1,0
3ZyU2RdW1odNcU6u7k17S3REXqs51ukR2x9WnFetgYW5,2,0
A3F6PSDyho9daomHADnA8QAhFMuysQ2zVBgvxq5AiBwm,2,0
8Rp9tudaHw9Xzv26xP5Ts2nTkKC72yNP1cF97qmJidoG,1,0
5mqZ9egtqDQz48QvVYF1J89UFwBfKq2X4ECxtxyqiJEo,1,0
DtsuQQ7RFRYsGGQpPRvvJjaVb8zdiyfhakEDToym1oKe,1,0
HWY3VGuCij6uSPkaq68HpvEauavnjp9KjSMJGpUPLV4,1,0
2Wei1PznfCNeA25cLdtYN8S6kwE8zSzNdXwfK9AafaPJ,1,0
8PGoRNg389KNoEFjSCunm3DY1AHE8G8hqHvuFhHQGacb,1,0
7tuPt1qCaMSwGKU2NFq36xGgmoG3MsZUHpchDDhLU89s,1,0
B8KDNSndUjydy1hM91ZQnMU4nMQLswPL5S6pzY2yv3zd,1,0
CziyfVPSSAuinHZEcCma1Zq5H5tH1uAZbpQzChrTPt27,1,0
9pPJqTssbRyzjXd3kGEVSHXv5wtmwgJADNbUPkeAdCXY,1,1
4FB8cEwhL3Ki85wS247dHx7jJaD73sAkv8QcX7gjzaMk,1,0
E87jBS3SJuPWLYRnwd9jHMQdKy8DXcrWejFczFMWVNmo,1,0
CHtqgAj9jmiMJXz2pMkGu45tryRtHjX8oxFJLvgJefr5,1,0
DsBFPm3YvFB119g36SoNxXT92e45x1Yvx3sxdkeW9xdK,1,0
FK6hnevysXMoV4xytpMhAQ64194eUG8Gmf2EhCPomDNH,1,0
2s8zFPLBNSFR2Hp4oU92dhFZWqUGSc7avrB3Gny8TcRH,1,0
8aT1RV7hna6pGegVAnwAtVUyPAJsbExGjp4H3oP9pW9q,1,0
F9zutCFA1sZ4gZTnfaiASpzCr5or5u5VuqKmRcW22GeE,1,0
DokgQskrYDdCY8r2TAEUEmqonfpNnH6GR63oc4FzfXPw,3,0
wEHmBdGfJTGyRY8h1ySzytVoUXMiGtm6ubQU4r9nuHq,1,0
AH7mYraveYqSmXUpaBER4uref75iTJCK9faSrvRuSh1g,1,0
3yJorHYZ9G4NAyjz6JEXJUEVaikv8yir1U4SANhGJsfH,1,0
BDPza8VW1qgCTv1vu6peAjrML3xZEqzCE1b7CuQxNyfZ,1,0
4LEQgXCB6BBhBRCoPYzH6sApkVkouXYmj6hHb5AtzZMZ,1,0
4BAFgHFmrC5oMQWbAfk5JuD68Pwe34MBBfBgEsukX8eD,2,0
mbD9A5eHFj3kSNZUCyvaedDYMosXnWMvxucUejPspQp,1,0
2GtRjpK7doy9xk15iVVvgFidJz36rScG7J8iFRDssZn6,1,0
B8QK1z4PLnCGh9PoLDZtEqfGDN71Aybs9L2NTpLvUcBG,1,0
9qSM2SBZcipnSD2Tmdb8yy1ASfEyc9EMwZpf8xfkL3NS,1,0
FZ3xomUtSMJVuwM9xFPuHb86nwzimNdYcEY1H7DaUab4,1,0
CqRX5oC1CBKZorM5ZvHSwGY6shczcHKnENHpBqBfShDj,2,0
3xh3gfsci5RztDjbx9GijHEeLTXaDx61k3iZcedNwmVf,1,0
8bn9uUENy3xqo2Y8MEvtf2rchkZqWu5dt8UHQV4pugHb,1,0
5rJ5iXvH5f6eBLeytA7Awu4reBav2UaXcrJfCPyeMc1M,1,0
412WdauBjZGYNyt7qFiVQxz6tykEWryWG2Hiy1YtHTuA,1,0
AV55J7C4TLxWTc2aV21o6eiqvP2B42AKHCN9uez5j3eE,1,0
oVXLSgruefuua48x2EnUQMA4hatFXv4pCGdN2hgwGrh,1,0
J8kNxCCGgdZ8ZZxv87QDyTqjQ9xFoftFNhbwjGDv2F8z,1,0
CBwyjUboeozezfbUwGL3P1bZAHEUgjVwcaRoGor6m4UA,1,0
CPKecZChVJ2c2xY8Exf9aWRFTGBHSkHhCTHQ7yUc93ri,1,0
8hKpJpxbrXYUguf4SvofPtP4bbknXBFE95u7K5Lemta4,1,0
AsJQDsum2in1ofjarLTMnRK6hBi8qwmRbvE6QKTTdFAk,1,0
72KZXxL1YJb6QPC1ifKX6TmiAqtowUpx1exmhNyYrzR7,1,0
9ikf2giWeuipSNWotC5tDUtButFEvUXZzK3ovJzmBzFU,1,0
CbpKAHYovR8Mky3Kk9ETo4h4wM4orSGLhYRSBBuuNYPc,1,0
6LSGJo1ZySa8Qke5MyZ4vp9oiYoJVm2zgV7N9ZTkdRqs,2,0
6apmNC3gsTxH3GuMsLp9ybcNLDFh4PG5VTKEpK7LFEN9,1,0
CjEqg6nvGvnDRB7skTZruPGZkRb9esvGyZsx62sb9Hzc,1,0
9yYCyfohDGMMpEjLJP6h22uB7adRm9tWKQBW49YGUCrx,1,0
EPGfs6DGgkxFuiiffDvjvixKxQvGVqAqSd2du5CUBk2e,1,0
Hw6LaKHexGPvBhZp5WSLE46zp2ZLBn22LTVuxw1eP17a,1,0
CsKZ7fhyu2ESPbUWBezwBpyfxYZbQgoP3PohTKSPk7SU,1,0
CsywdJRLzyF2kdP3B3CwcLg56Q2M6vsa5ACEYyUmKDeJ,1,0
ANtiFQdTrnJPP8MdG6GSNL1CZMrFG5xDjfDtw2LwZFaG,1,0
2snFKQcT8NLiNdTJvSa3J1uYjAjpbQVR5YmqjwV6ramg,1,0
AfXAHtZVg9x3YpE3iCEVo14p2nbNmR5bhAPYHCPPhMok,1,0
vkGRZmxGa4AnhoF1qJy7ZoSYriyiX2Rw7NH5STocPtx,1,0
6k7Zusho2qeMTXj9JofPtpZuh5v6uyDA3S3FJAY1oDoo,2,0
9REnaq165gB93eu6hC5CLtthELjseLQsycMjUQd4Cwzq,1,0
94G6PA1GypL6ocAFqxCrznZ8vpcC4iThRHwGCkJyperS,1,0
8KD7x5cikJc8B95Nw99YCy7NY4N33pGqPLY6mfzgvGo5,1,0
DnbMMyVg1NyZmWqWfDzvgmtwkaSNFvwUDro8jUmHS52H,1,0
HV7acfQcK3mjZXFYG3hFFaruiSewYK3FoNtpFa45G7a1,2,0
5CoaHMpEwV1BLUhtEbCZVic9n3ZmFpUHC3vTsyFYU6yf,1,0
FGAeWc8gKKPzeGqjv4NFUUTPUssKAH4aDEut6atXWQfW,1,0
CTe9kaDxyGimSE9ZnUabGmi1H3L2FeFCZgTXo1N3x9Zv,1,0
4GbzW8qjjjYKg1kHV5nge7Yb6QCR45PcGBVNhHHzVhnM,2,0
Bajde1bEyJTPTJQGasnWSsr9Fic17y2LMHkYwaQhomvA,1,0
H8jQTnXqbyZ9keygdQDmonbEN8Ttxb3Cq4cBzxGk5cgQ,1,0
AZDajJyRXTRu9gfCTFZgJTkqvQHBtA7W3ab4y5TdCbew,2,0
NB5HXPAQBPZ4eCTnU4WsAQry4g7KVipf7RDfEJpYTFp,1,0
43EBAzUoATYgbR8gf8f9HGx5ZCkcBKmn8MuAU8S8NEvF,1,0
EwRtD2ExtfuHQb98h6kd4gNzJ5qgbLXeioWgd7mX31wy,1,0
9Ux5i76PKh26VmaSEc5acC3PzjbTbau81ZtxkkZscxVD,1,0
5GFLab8y8JCtMqbLBXbDX1XBXPKCmromxdjCzg3x1nyC,1,0
GJ42VcDkP2QapVrnEKeN3kMKh857wtLbScMWyAEZoRWr,1,0
A8vHXv5TLaX7DLjCj82F1R94T2XFZxhiDHQfdbZxFzZu,1,0
BSXVMPCYa9axoLCQtpgPcH2bQ7PPUxfByyjpjA3Ev6o8,1,0
74wwrNvc1mfkP8WkKrVVD3yvUy3hP95i7oTD5jkX6zat,1,0
ALEXabV9TJcuuRjoZoSDtdC6ncMdittUwCerebrXgLr3,1,0
9VjqFt62WT7JxMxMWHqtWJcdr3Zu2qfm5vtNyyVZgm29,2,0
7VjZbQWygGDMegr7PoUiS5LpFTMBPLB3sZtm8FfV2rHh,1,0
AfAUgVW68ZTMr9piL2d5XA6NmvhXbgbQrqRqgCf3zW6J,1,0
C1rZxunSheLakK975XPzm5dnh2FbVWgJinow4wYq17pN,1,0
FcijEGRujrjgSSg1tc5SZejWt8XYikiNguaBK6FfSqw2,1,0
J6DzMfDZRDvRDigFxaNiD8UndovNBc1qD957RJsrS1r4,1,0
AKqTBz4Pz1HQYTWMhxBuLJ4MZCozQBunhRT5DuZWe44U,1,0
3cmGRfLA1PCJaMkUMYuLBE3oPbwNccUbven1U8LfKB35,1,0
8Yv13nktYGUgu2X4EZNvnwYCJ4iyFE8xL7zpb17TNaqq,1,0
7EBA8JizzovoD23uCpkVX4hHo5wQaMp4YPqT7Q7mkxiq,1,0
79FESyKzLG9HWDnpmXF7GyLJZJvTmRa7Pxg9DyMYQWfy,1,0
EZoHXjdmdhv5njQpNYJkLt5qpnMapSSYeHuwxRG9g6ou,1,0
7yCWRyVNmuKHYJwyMk9LumJfX3hf8aXpEPMCVjhJEQSk,1,0
FrQEUtVbgkJExS1nxGBLSzU4JtbmiYpaewUWGE2yj3NM,1,0
FhyaE73RCor7wKwVMFuTbW3NvwBmrwLA3TfaqbDZgemn,1,0
6dhmz5TGbhs17YHBiNoGve54ssZ81KiswKQsZ5hvrSaf,1,0
5MuqMY3PH6jnfsHerrcpM3YfdUeFSXzYVkYJn17jBkWM,1,0
7f32xTzPkH98KjrV33Y9GfMxTfNimvVzB1iEs9diHSU9,1,0
BeyEwp9QQLujpakiU68PzKm5LkChRXFou3HDGQ5yLAnE,2,0
Hze95FdKgDJFGXGy9nXY24nr5wRjohe35bjZXKsYs4yo,1,0
5zEnKeWnXgGZprxRtKSBphfFn2HD1PtqF7uuqCr6HXzD,1,0
5n7GWDEBEqcLUAvsmwp87KBcbusBNMiJFBpFKRhwi7wR,1,0
9usWSeF6CmxPmnbkj8Ms1LZSGVmouTVRwpSxVjoRtDYD,1,0
73D3GB7ovFqnubSdCXoGr1p3q3KY7kD9jdn9GxuK6CiS,1,0
4SFgkLDgf3e7UGTtWUzT7moFsuFwuWQV7dN9P7bqtS1t,1,0
tXD2CZfE5DKtQCE2VoSNXGm9Zh9s1ecmVri7SrbXN5X,1,0
8G73CkB9y4djR9pqKpDnzuPWveoK8x9daijyfjs2cDLg,1,0
EE1M3mKCdW1B9nVx5oYbAxNHT7DpvwguamdPMofTXwkW,1,0
9UfWtU6vs2N34q7ADZ4k7Nk4oYvudR8FHW5rmdBGiHmZ,1,0
go67mAdeppjuLVpaZJBTbUyusnHoRa2fq8LY4nqQPTL,1,0
FgPBoKQ117BHnU1DVhTFURM6Qaefc8z9BCDhNLgW7Rjz,1,0
PVPmacp2RdkW44HPEzXc3bBz6e6rtruukbiBWb78Vgr,1,0
BusduR1xguPshMctVGy9ADPSboVaDfVJzn7kFSM14jwB,1,0
7PwzcxrPnAaEyFcDzGkHRoXEtmMif347gm7TTf6QpJnz,1,0
4R5s5STg2KSjNRpYNW7AcismaTFE5CoaUxn8dbQt5rdW,2,0
8CMu6HCBqt4FjGquWyHJqGLCqo6TakfwmEaWJPdXsGEU,1,0
7QHqFwzeuqPRvPovEB4cqQoFksj6wRsTTJJAvdTiXiLR,1,0
E8RxrSdqRyw2xUPeTPJszxoU29V31139RL36deALJCCE,2,0
4rXXnaUwX7isoBhRnrnyPfTnKZjqUGktegjBqCHdPGcX,1,0
EV3uKB4BsdTjrFAhPcFYUyKZrCSBjYBABxas1QCFC299,2,0
ATJNT6xPKkzy1ThyeuQA9q1f46vbAgSzTdAHUNv34gfC,1,0
74MFQ8rJvV3AF44uf9U7qpW1vzFqQ4RSYgF5mcNEqEdL,1,0
GMxEgYEgztqSJAebCpkAP2tFnhvPW9sNo1h8HjTbDfwY,1,0
3JSPhSbX6S75AtfVMT3SLHDRMtrhNfUFw3ZhEZaF5eA6,1,0
GHAzzBHB744TLpQNBwuiyceSgWrnsuNgCVwNiBt96rVS,1,0
DuCnqb4nVqTReu8RCvwU7xom3JoviYFvHCiDk6Y4Srwf,1,0
ABD3YXPJcYKoikFebia9dtJ1rDpa9cEySckCFay27KP3,1,0
DyvxkHPTM8Q9VuhJRnTPv8K8PvL7m2dNs9BbEzkJDGjp,1,0
CQL2Kr4Zp6iwL5txgNB8c4zQRmGYUXk1rrzAAktpj1kA,1,0
CXWg4ZR7kVysqpnN3ZA93DVTbmZgcgNkHH26CRAdZ5Mt,1,0
Aa9s2Gr2UgYhyQdTRmMNotqs3eNn6BWbTiiM96w8muWT,1,0
FDmvsW2kgKC7mG3oBccsRh3uoecEk9ng7n3qEzCWErGZ,1,0
7JUv1vh9C6hGBN95WmDU8JUEF91oaAAthHmK8TKJboL,1,0
Cr9Yoz3XcEzBStg7R6k6quhLppu43dKWtoDNVRk9Lubd,1,0
8SbUxqaRxJq9mA3CNLYGDLfUYs7ugYZaebkX5gsf3Buy,2,0
6bWKBvSHA2zjhNmiooLPzXFk6ixTL3vd1DJ875oZqYzg,1,0
5D8Ngpy7CfnmTXSucjxBJVUy6ddCtwnZcJ6g3W6mdDUy,1,0
7UJu2RBQEiXz1kMEzimrtvXZ85CBARBqMMbkTyJLTp3b,1,0
AGqjYRqofj46qYExBEiJBDuqD58rJwfnm1oCwkAA4qPM,1,0
2pSGX7BeZVywLYmsxjV38iYMTKV8ZzbT6ch3667AFAvp,1,0
FxgNeoRwdLHq1oSAwSxDvSfSFrBfygnR3wUFMfVYzrNV,1,0
HNycbVmbjjCoBcMEbWDXyNAZnGBSWA8szVYj5vL4XVz5,1,0
H4UU3hCNKeok4dvr7AVC6MQqmEWo4ddXvop9uTr6jM4q,1,0
uWCESaEpkauYCuh9oGG1ZvYkxyvy9RRs286erTHNPsQ,1,0
DxDc3FH2sVZ6TSEfeVLkpAxWayz88hDHUFmQPf31XAfe,1,0
7tLrnPvgcR5mLtyUcVwvmhAD1wXbAKgWcLBPWxpwyZ1J,1,0
HD6UApM4qW86Nx9iiaVCDdHoBfCa6W2RhuuHjXmjbYM1,1,0
FiuxpSuuyHBejNMMft2rUHFTeWiDuGqwmqWyHXoPsMye,1,0
4TniEfUt9eqrgiGk7H4dutWSJ9m85pmcYZDH6zR1F3Qr,1,0
5nZMPyMuo21TkUu2iREjZoKGdrm2dTtaAgBDABrpjYDX,1,0
2bvvEE7QQhn9cELKD8Suh6iuTyQ4jpzhfvgNXhjb8G4o,1,0
muj17TWALW1b5yfwYS9VynoXNXf1sg7maxV7VPMM6P9,1,1
5ntXv4928JZBKB1K4FViS6hU4QgELhQkVnLjz9ZtABNh,1,0
CspFvf8Fd7r4auufy3tqUGYoNcJLxXAfNERAqtx7yGhd,1,0
8CJFcrwCEon48sD1u58taGMLHR2QYGiKo2Y8MANhq9gT,1,0
B333QuKE1gjRTEt9vVcktkA3zW3pLwES8HzzRHS56fjj,1,0
A2unjTX4gYBHj1aVZdtpk2uYBPPcnbxNffHbuF7hHmGi,1,0
5tnHv1hjci1jZrTu7nPxwCR2mFKS7HW2Lr3wkTnGvQ3Z,1,0
2BXiH5kAJkgUSgP2CFBGZwKMXY3mJHvE1SRsYXYV43Ek,1,0
CZhs326vSWH8XPczLgvApADLJiiKaySRsXDdF8MNzQai,1,0
EcKiubeVSFXtUe9cEj1jBLjENnrQFw9VWgCNbqvHaABk,1,0
DUtHG1N2T2yGnpB4LA27LE6FZdSfydudv4ox7M1Seok2,1,0
GFyZoB8TEcg4zZcYjeLbWM3YrqmDw4GdmmvTQBi8oqq9,1,0
8qWe43j8KMttr6FqHyKiEmFA4fpAxDYvsv8CCdRZWWrw,1,0
DumydvNCVP7z8KgReB6cc9VzkxAb2a2TrGWzBEGb2TBy,1,0
FzkRsTAFTFCfgRR75E3Fp9x5C94gm6w3gLaPh1D9qhsC,1,0
Hkx4F168hestca3h99fks6KHLVgfUZ6NNgBCXaemSuEU,2,0
93PoC6Atr18n4bY7ajfPHpe1SBrzDbYub8EPoTaLEZ8D,1,0
AdwC82jGzTuiJfEtNxnuRKz5vfShU5MZRmx87cb5Br4q,1,0
DvdUSgZCrQCMrSpqduP5bYx14jVbMCBbGanRPYKwS1qn,1,1
PoLoy5q6vPoFU3BPFoG485LSMsQyXXRDy2Y6AS5qVkX,1,0
BrqySP1jmDRHAVZVXoo9WSEbLgeDdq1mXwWU3kbbeNxF,1,0
4PRUuyQqFhJ14xXMB14Sev9io3LDJUppYua96eNGZkKN,1,0
8vTqmx7yWt7f13TYjBGjY5meNdcgXBfx71w8dDCEvX53,1,0
g6jSqATdDdY8jMiMAaNZgHiLGNHK8Rj2JD43K4w38V4,1,0
7kpM8Xkp2wpPHwAzBWJpt4XaGLcm7kMZaoR7YssTx8ce,1,0
HxsE6wENbRkVJ3QRPbHebQGYDQznFa8jm3asfUkz6CEo,1,0
5HPLRSuV1srWGitzjiLoabeLtVFM37DJ7UNcock2QKKo,1,0
BXTHJ38ABgdqLTX6ZLRnLdwqZaGvtzESHVxfprTUKRyb,1,0
6mUV71XNAJYvhmaZUiNjEgejBkGvvPNmGV7Rr3qPyXDo,1,0
4DJKp3bRj3L6f6PZnfKNXtXMv9mGyUoNf83XAjRFhXc8,1,0
4BV39UXXtmGkhCiXfiN2g5KsiZUooQWG7HQRsdacWqee,1,0
59xftXw7Ry7vpcZryZPQu5cgCf2XnsS9iC1MTSzfQbyC,1,0
BaPpRq7o4TYrwRFRKYFbNwh9SR8q2KGSc9HMAjBrVsSV,1,0
VX6XtPRXM8vAGBSiqNueMah5vHYMbxEJtU3Q2WwN2Pe,1,1
DAMmrXpMNN9EZALDtBNhR1zVu6f5jEQt8jYKJCBhkC3V,1,0
2kVfkNqvc2oW1iSLEqQEmr4q7b8mrKPPG46DRVzjb5NU,1,0
9jBd44MP3AnuL8Bpmxq8jTL542HKtAPRaAgseKT3CiPL,1,0
88BRG9vmTiiAvCPTQ2BAnMfxdyTzyqXsEaNrnd87ZbDm,1,0
3wzVr8aigZNcSBArFBJGp1LdDapArkLYgMdwmUuz6ptE,1,0
6nosVtgKuRWpt6k6ggxPNW7Tq1F3HSH9TDWLuhrGG1Xx,1,0
2D1qfhoyvbFTTXS1xwe1RKVWCQifjvPqEpFqQXk1Veow,1,0
9xM3QDHb6t3wXhkYinpF9Nk23U7E6DofbcnVbUmHkiUh,1,0
6q9XiSSgqo5U2dEwwP664Bg19W691VcE8fSUukB5PkbY,1,0
ej5dkw9qf2Tbbpwv6wSSsiiepbTQbnUkoHqTVANamiX,1,0
3Y3qqAn7XiE6tLayAFuAoxq4xA8D7poZvA3UBPfoofmJ,1,0
5ERz7jN5nKgpGdqyr51LM9ddn9Ra4WwXzRbgw9PiuvHZ,1,0
AHPBym22bNyGDu5qKSsHtrQLmYdS3Q6d5MrQKPgyGdfX,1,0
FbT5ckwmNNvi7mvfVyhQvgHQ312LUkKh2scbGVY5yRvS,2,0
7aLBCrbn4jDNSxLLJYRRnKbkqA5cuaeaAzn74xS7eKPD,1,0
6wF7dDJHsrtF4RfbLpW1WYCm2R1EpvEPtGsEMretrM6S,1,0
FGn8VpTLmaTojieZDFkfQGaEg8MBULYuzS5wxM6p7PAM,1,0
AT2tQhDbb9Wh21KXmyRpu82HiYQm8zZHZGj6LLaS48E1,1,0
ht5HCwA5MJRVGuxAMpsrzvVSqCVkDBRoKqvEVs436kA,1,0
3T7xx63MY5Z6z66nCb2hvCpUmbQwha3mXysYPiCAS1Cj,1,0
58wKeASpyJbhnHHvu3Dcwkf4Wta6Tiwbe2SEEZhWMH4L,1,0
FQmJBxGYLQVEousQnSfu7Y2gw4SUNyKNhA43ZzmcDoiN,1,0
4XEJnzoKbaJUqEGdr9t5oedZ65WarCqss7RQNYvXdSe9,1,0
85F9YWsGHmtoNCKHZoRFC7fgHs3YhuBP5HBNTpR2d7pD,1,0
GiRHHLsX2HppYSGSmdu8X8RM1nprtgmJadEe8EgyS2dg,1,0
HKPGSQTRAJxrvi7gHdfRJws1tsTACSFbPYqEX6E9Ag59,1,0
5g4L4Gr5KhodhnvZsrMMSKhEj6Pgzx9rbqAajDot7rpZ,1,0
43y5gmxL5XfdoQRmKMfhnEiVxqE6D39YuamvVHwMFFB2,1,0
GaN78qsTmb2CWuik6QYFTpGqEnSXnTo77Hup9uetXsa,1,0
ApfTr1LvTdi1G1KjPfjsCrBqhva7y8vPPHDr9T7DzxXh,1,0
J7efDiyXxKk5Dvqg6dTCnmnzjrv4KvsfuWZPfx6gsSe4,1,0
DBq1PnqmAsF236qiE3Dd8j37hTpngvzTheUb7GhK5m7d,1,0
6hjoKQD5wPFF7RjTjDMLEGLZFM7NZU8uNSJpx9gNFUU5,1,0
215S4gTDHxKxhSA7jHCefnEcsfymsTvsu3jTzJNxg1sM,1,0
9TS4AXLwgUQhwtPiFmufFjJVZXMR4dg3svTfjBt8pBpG,1,0
6PwD2S9aUvQu4fs2Tp6qiHEUY3jQMYTUbsyD1Lf62kst,1,0
2TGw4x8ks9DjQPVgZoY4hVhvsxCrTbmp4Lyba2yoWPXD,1,0
Faot5J8F95YVjGuKRkQeh4Qudk253PYwZJF2TdNcnoJL,1,0
21HBrgi23qDGqMBCTF5rJ8vZSpf2NGtGuAtBFFTQY7Nn,1,0
5h9gEGvZbj9QmwsUKsiTyxEV5ZanB7e7Ba8RXPELN24Y,1,0
6kFnLdNbaQGtmvCLu9LtyJzdVUcWKPnUYEGNT6J4Fznd,1,0
EunhmGgP8HCEr5GtjVf8LVXVBCpeVgPxUvEV3a52ubf9,1,0
DcqThcYNDSsytSh3gVxpeWdE862Yg9zoh4LwcjTGWaHZ,1,0
DJoZxprcwAKb59FAhLDGV6GA6Uz8rtKjfUwCupncjYqU,1,0
7Vyusga9ADAWejeUM69jtFRDp13SBbTerkqe4jsDA2Gn,1,0
4XCqFqwpi3usdD54iK6HGnK6AYVgzq8Aj2CFAMbpDESh,1,0
tVm7FwXbDHy6RqpzUvyMnm9DHWqv94C852QbPXHKoKB,1,0
EXRPDBBU84Q67oDVJs7ZcC7uGrhcdtcD7KenPc7yCuTg,1,0
FyFDhvEFjYettCnRxqfhkW8fQPDjZR4xvnSUGcXcTbCH,1,0
3j9eugjUcFyUibcQpkg6u1iFei7ZMcGKp63kmjNT24fp,1,0
7Ude4p4zeqCvSxKgWraWgr1ua32gLVcextzuHQF13GgD,1,0
BMu3ez2VXmkPA3eRqtY16LRVr16BLL7QxDYnXGiJmUvf,1,0
D2cpN53XjtLqsH9p59AEA29tdVYmVqwg1UGG21wvby7C,1,0
CKVYRxhaDkD3ehQXFHC8hdUmRXRarFgzQYXAoXX1m11U,1,0
3DEjA83G8z4CnTGBuynMeQNu8KNdsKutSUyhUBLxtpqW,1,0
27BDAeXB8V3NuEz2yEGxJt6Y7K93j3aT4KXqUUrnM6Q9,1,0
6cZjSW9FFRFLYSUMK2diKQxmN3jg4VYabA8itrxMirNF,1,0
BGQXKJKXANsH6htx9YHveCGwxQFDH36xEZuYbjawwYF6,0,3
8Tvh3oug9SaaTnepR87RkkuA8UyKgqLNgZYoaup7Aswb,0,1
6BexJnuZmS7jYWAs3Q1rNeT2Q88KuYWMQhdpJbqSC4w7,0,8
2LE6SFXcoZ63FXeFtD4MrzSEZLEAhRo6mZThVMnpefSc,0,2
272XYeExz8ARsJrusbiwqLWwjTnsdNNzvhXAd3Upyfd3,0,1
GNXAHSLeMarksRqTNFUvryGrr7pucXdYhzMS74Z5FTZX,0,1
FUhr6NQz3PeUJD3uVa4Aqn9gtX3U5D71iS9Mu4J3bCjS,0,9
8EoHYKeNj6CUX2gKaTAYVd6d9FsfGaoUyQh1csxSx9qd,0,50
AsqSY9eBtZYn9c9Ko1Yd3d3Jd9zQVdhwEg8cLUCWSBop,0,4
B85QgH2CDeHV3Fp2VCZSeTo4ePH3pWSTVEXtVet47WE1,0,13
9WgPUBzBfMU3ZTwQ3Dtqp6CvDbn5eDaQMh5pCyzyK9zC,0,3
BPQKHxGsxDd3ycevdDntqUWc9nL1AzSDCXuJzxVr2F2J,0,11
zYjkXxPLq6f72FEGJ1AWcSeqoXj9KQUwpZckf7nwnBF,0,27
Az9DMMVxrJNqfpyejhNeC7HhxZb8GXYwycGUDehSQLNo,0,5
AGJQA28zMvMeUvyxywDXiNGPQhCHBSr3TfFTYxQd8ihz,0,15
G8j3b61h6eVWR8h7GYnCwaYAEhxwvcpsRxBEDvxL292B,0,1
CScUB4iBTfCWaFkj5gRpXx42HVpAgDvPJgbQxtETRXi1,0,1
2dV418dtKDkjq1AGxERcdAShD44BNfQnd27PgjUhnrXH,0,5
HLfvx5N8NPhNWLaLCQVf3auNDPjt84x6C432fdGg3vwA,0,6
4fDpLtBkSRFLHSp1rtPbnKG6QrsUKgj8YKiNgVzkqvx9,0,2
4ny8GfrBz8p3nGhGHWni17unB6o3A67xfGDGWTorx5GZ,0,83
J2GLKmxDbiM4xNagDhqjp3vJpVhMGxkRMNMKFCmzwrTE,0,26
5x4DyBUsJFYuBFBUstXVraoGG9RtzPEJqaL4F8u637vt,0,140
HLLBVKp3CtyTQELNU7KocDPuJmnSrw6K4ACJi2eahP8R,0,28
HCDWS5pe2sAUmagXqDbpvCW7HHyxgcGrJXr1aSxBRRPZ,0,32
